base_price,competitor_price,inventory,inventory_ratio,day_of_week,is_weekend,month,is_holiday,demand_rolling_7d,demand_rolling_30d,demand_momentum,is_low_stock,is_critical_stock,price_gap,price_gap_pct,is_cheaper,is_overpriced,competitor_price_trend,competitor_trending_up,hour,quarter,is_peak_hour,is_month_end,price_elasticity,category_Books,category_Clothing,category_Electronics,category_Furniture,category_Groceries,season_autumn,season_spring,season_summer,season_winter,stock_tier_critical,stock_tier_low,stock_tier_medium,stock_tier_high,demand
1863.2,1699.04,406,0.812,3,0,1,1,90.0,90.0,0.0,0,0,164.16,9.66,0,0,2087.38,0,15,1,0,0,-0.0986,0,0,0,0,1,0,0,0,1,0,0,0,1,86
1524.89,1240.15,314,0.628,6,1,2,0,88.67,88.67,0.0,0,0,284.74,22.96,0,1,1957.93,0,11,1,1,0,-1.5369,0,0,1,0,0,0,0,0,1,0,0,0,1,110
3998.12,3546.38,346,0.692,6,1,2,0,94.0,94.0,0.0,0,0,451.74,12.74,0,0,1778.49,1,14,1,0,0,-0.1513,0,0,0,0,1,0,0,0,1,0,0,0,1,83
1001.84,1021.47,239,0.478,1,0,2,0,91.8,91.8,0.0,0,0,-19.63,-1.92,1,0,2132.07,0,13,1,1,1,-0.418,0,0,1,0,0,0,0,0,1,0,0,1,0,109
4856.37,5789.53,443,0.886,1,0,4,0,94.67,94.67,0.0,0,0,-933.16,-16.12,1,0,1946.97,1,15,2,0,0,-0.1001,0,0,0,1,0,0,1,0,0,0,0,0,1,67
1596.99,1329.79,120,0.24,4,0,4,0,90.71,90.71,0.0,1,0,267.2,20.09,0,1,2495.9,0,20,2,1,1,-0.7783,0,1,0,0,0,0,1,0,0,0,1,0,0,102
1656.59,1715.55,417,0.834,3,0,5,0,96.0,92.12,3.88,0,0,-58.96,-3.44,1,0,2158.05,0,5,2,0,0,-6.042,0,0,0,0,1,0,1,0,0,0,0,0,1,79
588.86,537.75,285,0.57,6,1,5,0,90.86,90.67,0.19,0,0,51.11,9.5,0,0,2334.56,0,13,2,1,0,-0.5106,0,1,0,0,0,0,1,0,0,0,0,0,1,105
2367.0,2195.21,329,0.658,6,1,5,0,93.57,92.1,1.47,0,0,171.79,7.83,0,0,2168.66,1,19,2,1,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,105
3910.58,3704.01,251,0.502,2,0,6,0,92.86,93.27,-0.41,0,0,206.57,5.58,0,0,2305.1,1,22,2,0,0,-0.555,0,0,1,0,0,0,0,1,0,0,0,0,1,67
3816.82,3906.48,16,0.032,5,1,7,0,90.57,91.08,-0.51,1,1,-89.66,-2.3,1,0,2327.62,1,9,3,0,0,-10.0,0,1,0,0,0,0,0,1,0,1,0,0,0,107
4525.2,4386.72,211,0.422,5,1,7,0,90.29,92.31,-2.02,0,0,138.48,3.16,0,0,2739.76,1,11,3,1,0,-2.2157,0,1,0,0,0,0,0,1,0,0,0,1,0,63
371.7,347.84,292,0.584,1,0,7,0,89.71,90.21,-0.5,0,0,23.86,6.86,0,0,2539.36,0,4,3,0,0,-0.9338,0,0,0,0,1,0,0,1,0,0,0,0,1,117
875.33,966.62,491,0.982,4,0,7,0,91.86,92.0,-0.14,0,0,-91.29,-9.44,1,0,2399.08,0,0,3,0,0,-0.0505,0,0,1,0,0,0,0,1,0,0,0,0,1,109
2304.07,2673.68,36,0.072,0,0,7,0,96.14,93.06,3.08,1,1,-369.61,-13.82,1,0,2292.09,1,19,3,1,0,-0.0674,0,0,1,0,0,0,0,1,0,1,0,0,0,97
735.61,589.09,271,0.542,6,1,7,0,95.0,93.29,1.71,0,0,146.52,24.87,0,1,2597.22,0,18,3,1,1,-0.424,0,0,0,1,0,0,0,1,0,0,0,0,1,125
2677.26,2581.98,14,0.028,6,1,8,0,97.86,95.06,2.8,1,1,95.28,3.69,0,0,2367.78,1,20,3,1,0,-0.0727,0,0,0,1,0,0,0,1,0,1,0,0,0,101
3286.89,2965.97,138,0.276,2,0,8,0,102.71,95.37,7.34,0,0,320.92,10.82,0,0,2207.49,1,6,3,0,0,-1.9567,0,0,1,0,0,0,0,1,0,0,0,1,0,56
4807.98,5434.1,394,0.788,1,0,8,0,95.43,93.4,2.03,0,0,-626.12,-11.52,1,0,2073.13,1,0,3,0,0,0.1158,1,0,0,0,0,0,0,1,0,0,0,0,1,59
4425.76,3757.14,190,0.38,6,1,8,1,94.86,91.76,3.1,0,0,668.62,17.8,0,0,2222.75,1,23,3,0,0,-6.6094,0,1,0,0,0,0,0,1,0,0,0,1,0,90
2719.8,3066.43,240,0.48,6,1,9,0,91.0,91.68,-0.68,0,0,-346.63,-11.3,1,0,2709.8,1,3,3,0,0,-0.1153,0,0,0,0,1,1,0,0,0,0,0,1,0,94
4498.43,3611.53,62,0.124,0,0,9,0,88.86,91.78,-2.92,1,0,886.9,24.56,0,1,3009.77,1,5,3,0,0,-0.244,0,0,0,1,0,1,0,0,0,0,1,0,0,79
3051.41,3053.36,462,0.924,6,1,9,0,86.29,91.25,-4.96,0,0,-1.95,-0.06,1,0,3143.75,0,15,3,0,0,-0.9051,0,0,0,0,1,1,0,0,0,0,0,0,1,102
3336.25,2696.35,4,0.008,2,0,9,0,83.0,91.68,-8.68,1,1,639.9,23.73,0,1,3495.79,0,1,3,0,0,-2.1005,0,0,0,1,0,1,0,0,0,1,0,0,0,82
3433.73,3822.19,389,0.778,2,0,9,0,80.29,91.31,-11.02,0,0,-388.46,-10.16,1,0,3512.13,1,23,3,0,0,-0.8348,0,1,0,0,0,1,0,0,0,0,0,0,1,80
2512.31,2828.42,342,0.684,3,0,9,0,83.71,90.89,-7.18,0,0,-316.11,-11.18,1,0,3634.44,0,20,3,1,0,-0.1397,0,0,1,0,0,1,0,0,0,0,0,0,1,83
1889.45,2061.97,310,0.62,6,1,10,0,87.14,90.61,-3.47,0,0,-172.52,-8.37,1,0,3262.2,0,9,4,0,0,-0.6804,0,1,0,0,0,1,0,0,0,0,0,0,1,97
1608.64,1381.79,277,0.554,6,1,10,0,88.14,90.83,-2.69,0,0,226.85,16.42,0,0,3020.04,0,19,4,1,0,-0.5549,0,0,0,1,0,1,0,0,0,0,0,0,1,105
376.61,402.96,139,0.278,6,1,10,0,89.71,91.3,-1.59,0,0,-26.35,-6.54,1,0,2779.37,0,1,4,0,0,-0.2736,0,0,0,1,0,1,0,0,0,0,0,1,0,127
4911.35,4103.09,89,0.178,1,0,10,1,96.57,93.37,3.2,1,0,808.26,19.7,0,0,2321.01,1,15,4,0,1,-0.0419,0,0,1,0,0,1,0,0,0,0,1,0,0,63
1499.11,1302.04,294,0.588,3,0,11,0,91.0,91.63,-0.63,0,0,197.07,15.14,0,0,2470.97,0,10,4,1,0,-0.6397,0,0,1,0,0,1,0,0,0,0,0,0,1,91
4091.48,4907.23,498,0.996,4,0,11,0,92.29,91.8,0.49,0,0,-815.75,-16.62,1,0,2271.78,1,15,4,0,0,-0.1334,0,0,1,0,0,1,0,0,0,0,0,0,1,70
482.34,468.19,347,0.694,5,1,11,0,90.86,90.47,0.39,0,0,14.15,3.02,0,0,2426.79,0,13,4,1,0,-0.7126,0,0,0,0,1,1,0,0,0,0,0,0,1,114
4383.96,4399.06,212,0.424,1,0,11,0,95.29,91.5,3.79,0,0,-15.1,-0.34,1,0,2089.61,1,20,4,1,1,-0.0521,0,1,0,0,0,1,0,0,0,0,0,1,0,66
3391.51,3768.03,299,0.598,6,1,12,0,90.86,90.07,0.79,0,0,-376.52,-9.99,1,0,2423.48,1,12,4,1,0,-1.0709,1,0,0,0,0,0,0,0,1,0,0,0,1,82
3855.62,3666.47,214,0.428,3,0,12,0,87.57,90.57,-3.0,0,0,189.15,5.16,0,0,2764.37,1,7,4,0,0,0.4456,0,0,1,0,0,0,0,0,1,0,0,1,0,87
181.83,194.57,42,0.084,5,1,12,0,81.86,90.07,-8.21,1,1,-12.74,-6.55,1,0,3230.59,0,21,4,1,0,-0.4705,0,0,0,1,0,0,0,0,1,1,0,0,0,126
2351.53,2651.69,160,0.32,6,1,12,0,90.86,91.63,-0.77,0,0,-300.16,-11.32,1,0,2672.23,0,0,4,0,0,-0.016,0,0,1,0,0,0,0,0,1,0,0,1,0,102
1239.85,1227.95,247,0.494,2,0,12,0,92.43,91.53,0.9,0,0,11.9,0.97,0,0,2865.03,0,9,4,0,0,-0.3111,0,0,0,0,1,0,0,0,1,0,0,1,0,117
322.07,287.19,138,0.276,6,1,1,0,99.14,91.93,7.21,0,0,34.88,12.15,0,0,2339.42,0,22,1,0,0,0.1963,0,1,0,0,0,0,0,0,1,0,0,1,0,100
2610.81,2483.68,293,0.586,2,0,1,0,97.14,93.03,4.11,0,0,127.13,5.12,0,0,2313.57,1,14,1,0,0,-0.0408,0,0,1,0,0,0,0,0,1,0,0,0,1,71
2392.21,2575.88,352,0.704,0,0,1,0,97.86,91.83,6.03,0,0,-183.67,-7.13,1,0,2039.94,1,10,1,1,0,-1.5139,0,1,0,0,0,0,0,0,1,0,0,0,1,80
1575.88,1783.63,41,0.082,1,0,1,0,97.57,92.4,5.17,1,1,-207.75,-11.65,1,0,1869.63,0,23,1,0,1,-0.3297,1,0,0,0,0,0,0,0,1,1,0,0,0,89
3343.68,3245.56,61,0.122,0,0,2,0,97.86,91.47,6.39,1,0,98.12,3.02,0,0,1600.66,1,14,1,0,0,0.1302,1,0,0,0,0,0,0,0,1,0,1,0,0,102
2693.08,3072.55,325,0.65,2,0,2,0,94.43,91.23,3.2,0,0,-379.47,-12.35,1,0,2036.51,1,15,1,0,0,0.6046,1,0,0,0,0,0,0,0,1,0,0,0,1,90
2604.82,2143.18,428,0.856,0,0,1,0,66.0,66.0,0.0,0,0,461.64,21.54,0,1,1575.37,1,19,1,1,0,1.1419,0,0,0,0,1,0,0,0,1,0,0,0,1,92
1419.52,1243.01,333,0.666,0,0,1,0,79.0,79.0,0.0,0,0,176.51,14.2,0,0,1859.28,0,21,1,1,0,-0.0955,0,0,1,0,0,0,0,0,1,0,0,0,1,96
3907.06,4573.99,388,0.776,1,0,1,0,84.67,84.67,0.0,0,0,-666.93,-14.58,1,0,1653.85,1,1,1,0,0,-0.1248,0,0,1,0,0,0,0,0,1,0,0,0,1,75
1004.08,1078.06,250,0.5,3,0,1,0,82.25,82.25,0.0,0,0,-73.98,-6.86,1,0,2383.89,0,16,1,0,0,-0.1077,0,0,0,1,0,0,0,0,1,0,0,1,0,81
714.77,576.8,130,0.26,4,0,1,0,82.0,82.0,0.0,0,0,137.97,23.92,0,1,2122.72,0,13,1,1,0,-0.8569,1,0,0,0,0,0,0,0,1,0,0,1,0,101
1004.12,1155.87,424,0.848,3,0,1,0,85.17,85.17,0.0,0,0,-151.75,-13.13,1,0,1865.07,0,4,1,0,0,-0.1712,1,0,0,0,0,0,0,0,1,0,0,0,1,94
1555.81,1521.71,476,0.952,3,0,1,0,86.43,86.43,0.0,0,0,34.1,2.24,0,0,1763.75,0,12,1,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,94
4297.17,3924.94,350,0.7,0,0,1,0,90.43,87.38,3.05,0,0,372.23,9.48,0,0,1756.09,1,18,1,1,1,-0.1751,1,0,0,0,0,0,0,0,1,0,0,0,1,65
986.73,885.05,185,0.37,5,1,2,1,86.57,84.89,1.68,0,0,101.68,11.49,0,0,2010.63,0,15,1,0,0,-1.0185,0,0,1,0,0,0,0,0,1,0,0,1,0,116
4315.2,5152.68,384,0.768,3,0,2,0,89.43,88.0,1.43,0,0,-837.48,-16.25,1,0,1959.49,1,16,1,0,0,-0.115,0,0,0,0,1,0,0,0,1,0,0,0,1,71
3777.1,3338.74,218,0.436,5,1,2,0,88.86,86.45,2.41,0,0,438.36,13.13,0,0,2042.16,1,17,1,0,0,-2.5978,0,0,0,0,1,0,0,0,1,0,0,1,0,94
2762.44,3079.63,167,0.334,0,0,2,0,90.71,87.08,3.63,0,0,-317.19,-10.3,1,0,2365.11,1,13,1,1,0,0.4752,0,0,0,0,1,0,0,0,1,0,0,1,0,82
4770.19,4409.86,3,0.006,1,0,2,0,88.0,86.69,1.31,1,1,360.33,8.17,0,0,2722.66,1,8,1,0,0,-0.0671,0,0,0,0,1,0,0,0,1,1,0,0,0,78
2781.36,2626.07,450,0.9,6,1,2,0,85.71,86.07,-0.36,0,0,155.29,5.91,0,0,3187.52,0,4,1,0,0,-0.3997,1,0,0,0,0,0,0,0,1,0,0,0,1,91
3904.33,3978.35,12,0.024,5,1,3,0,85.29,86.4,-1.11,1,1,-74.02,-1.86,1,0,3345.28,1,17,1,0,0,0.245,1,0,0,0,0,0,1,0,0,1,0,0,0,100
3586.76,4242.56,483,0.966,4,0,3,0,90.29,87.25,3.04,0,0,-655.8,-15.46,1,0,3352.91,1,20,1,1,0,4.0571,0,0,0,1,0,0,1,0,0,0,0,0,1,67
4995.79,5907.39,70,0.14,2,0,4,0,83.29,86.06,-2.77,1,0,-911.6,-15.43,1,0,3832.56,1,2,2,0,0,0.4559,0,0,0,0,1,0,1,0,0,0,1,0,0,79
70.1,77.24,285,0.57,2,0,4,0,84.43,85.67,-1.24,0,0,-7.14,-9.24,1,0,3940.37,0,0,2,0,0,-0.1669,1,0,0,0,0,0,1,0,0,0,0,0,1,92
3065.42,3310.13,217,0.434,0,0,5,0,84.14,86.0,-1.86,0,0,-244.71,-7.39,1,0,3474.44,0,1,2,0,0,-0.0003,0,0,0,1,0,0,1,0,0,0,0,1,0,91
2144.71,1884.55,406,0.812,6,1,5,0,85.43,86.25,-0.82,0,0,260.16,13.8,0,0,3507.37,0,11,2,1,0,-0.2927,0,0,0,0,1,0,1,0,0,0,0,0,1,99
1626.56,1411.19,98,0.196,6,1,5,0,88.43,86.86,1.57,1,0,215.37,15.26,0,0,3146.61,0,16,2,0,0,-1.0034,1,0,0,0,0,0,1,0,0,0,1,0,0,123
4466.54,3646.48,224,0.448,0,0,5,1,93.0,88.5,4.5,0,0,820.06,22.49,0,1,2973.06,1,19,2,1,0,-0.1863,1,0,0,0,0,0,1,0,0,0,0,1,0,83
4952.4,4223.64,6,0.012,1,0,5,0,90.57,88.26,2.31,1,1,728.76,17.25,0,0,2925.65,1,9,2,0,0,-2.326,0,0,1,0,0,0,1,0,0,1,0,0,0,62
2343.12,2599.74,384,0.768,2,0,5,0,89.86,87.17,2.69,0,0,-256.62,-9.87,1,0,2922.95,0,7,2,0,0,-0.9184,1,0,0,0,0,0,1,0,0,0,0,0,1,92
141.85,135.07,325,0.65,4,0,5,0,91.71,87.36,4.35,0,0,6.78,5.02,0,0,2450.42,0,17,2,0,0,-0.0463,0,1,0,0,0,0,1,0,0,0,0,0,1,96
2041.97,1847.63,199,0.398,1,0,5,0,92.29,87.69,4.6,0,0,194.34,10.52,0,0,2458.69,0,11,2,1,1,0.0016,0,0,0,0,1,0,1,0,0,0,0,1,0,98
3404.49,4070.24,417,0.834,4,0,6,1,93.29,88.07,5.22,0,0,-665.75,-16.36,1,0,2249.76,1,17,2,0,0,-0.2447,0,0,0,1,0,0,0,1,0,0,0,0,1,82
1466.13,1292.75,286,0.572,2,0,6,0,90.86,87.86,3.0,0,0,173.38,13.41,0,0,2562.0,0,2,2,0,0,-0.0643,1,0,0,0,0,0,0,1,0,0,0,0,1,85
3855.21,3916.76,212,0.424,2,0,6,0,85.43,87.76,-2.33,0,0,-61.55,-1.57,1,0,2545.08,1,14,2,0,0,-0.1155,0,0,0,0,1,0,0,1,0,0,0,1,0,69
3718.37,3660.46,137,0.274,4,0,6,0,83.43,87.13,-3.7,0,0,57.91,1.58,0,0,2583.69,1,2,2,0,0,-10.0,0,0,1,0,0,0,0,1,0,0,0,1,0,100
3767.89,3411.58,38,0.076,1,0,6,0,88.86,88.27,0.59,1,1,356.31,10.44,0,0,2503.24,1,20,2,1,0,-10.0,0,0,0,0,1,0,0,1,0,1,0,0,0,79
2695.1,3189.99,182,0.364,3,0,6,0,87.0,87.83,-0.83,0,0,-494.89,-15.51,1,0,2619.21,1,9,2,0,0,-0.2668,0,0,0,0,1,0,0,1,0,0,0,1,0,85
496.01,422.51,304,0.608,2,0,7,0,85.43,87.47,-2.04,0,0,73.5,17.4,0,0,3055.63,0,19,3,1,0,-0.1153,0,0,1,0,0,0,0,1,0,0,0,0,1,93
3195.64,2916.83,303,0.606,4,0,7,0,84.71,88.07,-3.36,0,0,278.81,9.56,0,0,2852.04,1,15,3,0,0,-0.004,0,0,1,0,0,0,0,1,0,0,0,0,1,91
4421.87,4670.97,337,0.674,6,1,7,0,86.0,88.4,-2.4,0,0,-249.1,-5.33,1,0,2687.27,1,21,3,1,0,-0.3723,0,0,0,1,0,0,0,1,0,0,0,0,1,78
4416.15,3585.24,112,0.224,5,1,7,0,85.0,87.63,-2.63,1,0,830.91,23.18,0,1,3169.87,1,3,3,0,0,-10.0,0,0,0,1,0,0,0,1,0,0,1,0,0,92
1720.87,1628.39,240,0.48,0,0,7,0,88.29,87.57,0.72,0,0,92.48,5.68,0,0,3122.51,0,3,3,0,0,-0.0712,0,1,0,0,0,0,0,1,0,0,0,1,0,96
1648.16,1749.35,133,0.266,2,0,7,0,87.71,87.63,0.08,0,0,-101.19,-5.78,1,0,2832.22,0,0,3,0,0,-3.9446,0,0,0,0,1,0,0,1,0,0,0,1,0,112
2632.83,3094.59,124,0.248,5,1,7,0,92.43,89.2,3.23,1,0,-461.76,-14.92,1,0,2594.75,1,17,3,0,1,-0.0448,0,0,0,1,0,0,0,1,0,0,1,0,0,109
3250.02,3694.85,113,0.226,2,0,8,0,95.86,88.97,6.89,1,0,-444.83,-12.04,1,0,2581.13,1,2,3,0,0,-1.4872,1,0,0,0,0,0,0,1,0,0,1,0,0,71
2625.94,3107.05,163,0.326,5,1,8,0,92.71,88.97,3.74,0,0,-481.11,-15.48,1,0,3048.6,1,9,3,0,0,-1.687,1,0,0,0,0,0,0,1,0,0,0,1,0,94
3408.72,3288.39,71,0.142,0,0,8,0,93.14,88.97,4.17,1,0,120.33,3.66,0,0,3075.78,1,15,3,0,0,-0.3926,0,0,1,0,0,0,0,1,0,0,1,0,0,83
1189.4,966.62,82,0.164,5,1,9,0,93.86,89.0,4.86,1,0,222.78,23.05,0,1,2878.27,0,10,3,1,0,-0.1851,0,1,0,0,0,1,0,0,0,0,1,0,0,93
2528.86,2970.75,454,0.908,0,0,9,1,94.0,89.5,4.5,0,0,-441.89,-14.87,1,0,2504.18,1,3,3,0,0,-0.2769,0,0,0,0,1,1,0,0,0,0,0,0,1,64
3419.09,4049.51,78,0.156,3,0,9,0,89.43,88.6,0.83,1,0,-630.42,-15.57,1,0,2695.94,1,8,3,0,0,0.7989,0,0,0,0,1,1,0,0,0,0,1,0,0,82
3098.3,3100.8,403,0.806,5,1,9,0,85.14,88.0,-2.86,0,0,-2.5,-0.08,1,0,3024.54,1,18,3,1,0,-0.7799,0,0,0,1,0,1,0,0,0,0,0,0,1,88
123.28,129.89,287,0.574,1,0,10,0,82.14,88.7,-6.56,0,0,-6.61,-5.09,1,0,3025.42,0,19,4,1,0,-0.284,0,1,0,0,0,1,0,0,0,0,0,0,1,112
3255.22,3161.45,172,0.344,2,0,10,0,88.0,89.8,-1.8,0,0,93.77,2.97,0,0,2516.14,1,23,4,0,0,-0.0134,1,0,0,0,0,1,0,0,0,0,0,1,0,74
4741.92,4951.28,303,0.606,6,1,10,0,85.14,89.2,-4.06,0,0,-209.36,-4.23,1,0,2523.92,1,6,4,0,0,-0.2367,1,0,0,0,0,1,0,0,0,0,0,0,1,66
3784.41,4140.2,62,0.124,6,1,10,1,82.71,88.37,-5.66,1,0,-355.79,-8.59,1,0,2761.47,1,13,4,1,0,-2.176,0,0,0,1,0,1,0,0,0,0,1,0,0,95
1604.3,1858.84,189,0.378,6,1,11,0,83.0,88.23,-5.23,0,0,-254.54,-13.69,1,0,3214.84,0,1,4,0,0,-0.1827,0,1,0,0,0,1,0,0,0,0,0,1,0,105
3005.81,2983.49,469,0.938,1,0,11,0,88.86,87.63,1.23,0,0,22.32,0.75,0,0,3056.0,0,16,4,0,0,-0.3053,0,0,1,0,0,1,0,0,0,0,0,0,1,77
453.2,527.75,31,0.062,1,0,11,0,88.14,87.43,0.71,1,1,-74.55,-14.13,1,0,2903.71,0,21,4,1,0,-0.6423,1,0,0,0,0,1,0,0,0,1,0,0,0,119
2237.73,2647.2,290,0.58,3,0,11,0,92.57,89.33,3.24,0,0,-409.47,-15.47,1,0,2536.13,1,17,4,0,0,-0.0662,0,1,0,0,0,1,0,0,0,0,0,0,1,88
2165.32,2389.29,197,0.394,0,0,12,0,89.14,89.2,-0.06,0,0,-223.97,-9.37,1,0,2895.74,0,14,4,0,0,1.7559,0,0,0,0,1,0,0,0,1,0,0,1,0,83
3337.16,3889.58,100,0.2,3,0,12,0,90.43,88.77,1.66,1,0,-552.42,-14.2,1,0,2785.44,1,0,4,0,0,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,83
2299.59,2132.24,98,0.196,3,0,12,0,92.86,88.27,4.59,1,0,167.35,7.85,0,0,2633.76,0,20,4,1,1,-0.6975,0,0,0,0,1,0,0,0,1,0,1,0,0,101
4890.61,5060.25,257,0.514,0,0,1,0,93.71,88.9,4.81,0,0,-169.64,-3.35,1,0,2346.91,1,2,1,0,0,-0.3339,0,0,0,1,0,0,0,0,1,0,0,0,1,63
4382.76,5184.94,40,0.08,4,0,2,0,87.71,88.17,-0.46,1,1,-802.18,-15.47,1,0,2804.26,1,22,1,0,0,-2.7514,0,0,0,0,1,0,0,0,1,1,0,0,0,81
3527.75,4010.78,23,0.046,6,1,2,0,88.29,88.57,-0.28,1,1,-483.03,-12.04,1,0,3118.75,1,0,1,0,0,-0.9493,0,1,0,0,0,0,0,0,1,1,0,0,0,96
3863.16,3727.88,289,0.578,6,1,2,0,85.0,88.43,-3.43,0,0,135.28,3.63,0,0,3616.33,1,16,1,0,0,-1.3147,0,0,1,0,0,0,0,0,1,0,0,0,1,84
2917.14,2484.92,383,0.766,4,0,1,0,95.0,95.0,0.0,0,0,432.22,17.39,0,0,3124.54,0,12,1,1,0,-5.2782,1,0,0,0,0,0,0,0,1,0,0,0,1,76
3430.66,3619.05,303,0.606,2,0,1,1,85.5,85.5,0.0,0,0,-188.39,-5.21,1,0,2804.73,1,8,1,0,0,0.598,0,1,0,0,0,0,0,0,1,0,0,0,1,84
2422.66,2201.91,266,0.532,4,0,2,0,85.0,85.0,0.0,0,0,220.75,10.03,0,0,3076.17,0,16,1,0,0,-0.1621,0,0,0,1,0,0,0,0,1,0,0,0,1,88
366.8,358.56,190,0.38,6,1,2,0,85.75,85.75,0.0,0,0,8.24,2.3,0,0,2857.6,0,5,1,0,0,-0.4017,1,0,0,0,0,0,0,0,1,0,0,1,0,118
831.83,845.86,117,0.234,2,0,3,0,92.2,92.2,0.0,1,0,-14.03,-1.66,1,0,2357.8,0,22,1,0,0,-0.0134,0,0,0,1,0,0,1,0,0,0,1,0,0,116
1446.78,1609.96,49,0.098,2,0,3,0,96.17,96.17,0.0,1,1,-163.18,-10.14,1,0,2105.81,0,9,1,0,0,-0.2332,1,0,0,0,0,0,1,0,0,1,0,0,0,96
3429.36,3565.86,168,0.336,6,1,3,0,96.14,96.14,0.0,0,0,-136.5,-3.83,1,0,2034.97,1,8,1,0,0,-0.0228,0,0,1,0,0,0,1,0,0,0,0,1,0,93
2653.17,2164.12,360,0.72,6,1,4,1,95.86,95.75,0.11,0,0,489.05,22.6,0,1,2098.02,1,13,2,1,0,-0.095,0,1,0,0,0,0,1,0,0,0,0,0,1,95
4509.14,4771.16,287,0.574,1,0,4,0,98.57,95.67,2.9,0,0,-262.02,-5.49,1,0,2052.19,1,21,2,1,0,-0.2107,1,0,0,0,0,0,1,0,0,0,0,0,1,81
1918.61,1825.33,225,0.45,1,0,4,0,98.14,94.2,3.94,0,0,93.28,5.11,0,0,2216.78,0,12,2,1,0,-0.3008,0,1,0,0,0,0,1,0,0,0,0,1,0,95
1975.85,1674.78,59,0.118,5,1,4,0,99.14,94.27,4.87,1,0,301.07,17.98,0,0,2162.98,0,15,2,0,1,7.7622,1,0,0,0,0,0,1,0,0,0,1,0,0,117
3607.54,4152.52,453,0.906,6,1,4,1,99.0,96.17,2.83,0,0,-544.98,-13.12,1,0,2351.01,1,18,2,1,1,-0.2691,0,1,0,0,0,0,1,0,0,0,0,0,1,91
548.98,445.85,233,0.466,3,0,5,0,95.43,95.77,-0.34,0,0,103.13,23.13,0,1,2823.39,0,7,2,0,0,-0.5185,0,0,0,1,0,0,1,0,0,0,0,1,0,131
683.99,808.01,82,0.164,2,0,6,0,100.43,98.29,2.14,1,0,-124.02,-15.35,1,0,2657.09,0,9,2,0,0,-0.3104,0,1,0,0,0,0,0,1,0,0,1,0,0,121
339.06,405.68,458,0.916,3,0,6,0,104.43,99.8,4.63,0,0,-66.62,-16.42,1,0,2263.11,0,6,2,0,0,0.5408,0,0,0,0,1,0,0,1,0,0,0,0,1,88
2900.76,2402.44,349,0.698,0,0,6,0,103.43,99.06,4.37,0,0,498.32,20.74,0,1,2011.9,1,9,2,0,0,-0.018,0,0,0,1,0,0,0,1,0,0,0,0,1,76
176.29,154.59,10,0.02,4,0,6,0,102.71,97.71,5.0,1,1,21.7,14.04,0,0,1673.52,0,10,2,1,1,-0.3082,0,0,0,0,1,0,0,1,0,1,0,0,0,98
3684.83,3353.01,234,0.468,3,0,7,0,103.14,97.72,5.42,0,0,331.82,9.9,0,0,1434.84,1,9,3,0,0,-0.0154,0,1,0,0,0,0,0,1,0,0,0,1,0,68
3150.51,3594.14,499,0.998,6,1,7,0,96.14,96.16,-0.02,0,0,-443.63,-12.34,1,0,1674.59,1,15,3,0,0,-1.8255,1,0,0,0,0,0,0,1,0,0,0,0,1,86
3193.5,3598.49,308,0.616,6,1,7,0,95.43,95.65,-0.22,0,0,-404.99,-11.25,1,0,1594.82,1,0,3,0,0,-1.7043,1,0,0,0,0,0,0,1,0,0,0,0,1,84
2926.14,3095.53,287,0.574,2,0,7,0,88.71,95.1,-6.39,0,0,-169.39,-5.47,1,0,2045.19,1,19,3,1,0,0.711,0,1,0,0,0,0,0,1,0,0,0,0,1,79
407.82,463.46,476,0.952,5,1,8,0,82.71,94.36,-11.65,0,0,-55.64,-12.01,1,0,2371.98,0,21,3,1,0,-0.3089,0,0,0,0,1,0,0,1,0,0,0,0,1,100
4162.2,3644.63,289,0.578,5,1,8,0,84.43,94.61,-10.18,0,0,517.57,14.2,0,0,2380.24,1,9,3,0,0,-0.0054,0,0,0,0,1,0,0,1,0,0,0,0,1,95
1938.97,1627.76,461,0.922,4,0,9,0,87.14,94.62,-7.48,0,0,311.21,19.12,0,0,2557.69,0,5,3,0,0,0.0197,0,1,0,0,0,1,0,0,0,0,0,0,1,94
966.82,892.64,197,0.394,0,0,9,0,86.57,94.6,-8.03,0,0,74.18,8.31,0,0,2768.15,0,21,3,1,0,0.0212,0,0,1,0,0,1,0,0,0,0,0,1,0,93
2667.27,2683.72,476,0.952,1,0,10,0,90.14,94.54,-4.4,0,0,-16.45,-0.61,1,0,2416.66,1,20,4,1,0,-0.1162,0,0,0,1,0,1,0,0,0,0,0,0,1,74
2803.04,2325.94,244,0.488,2,0,10,0,88.43,93.78,-5.35,0,0,477.1,20.51,0,1,2286.6,1,0,4,0,0,3.7167,1,0,0,0,0,1,0,0,0,0,0,1,0,88
623.47,618.97,473,0.946,1,0,11,0,89.0,93.57,-4.57,0,0,4.5,0.73,0,0,2104.81,0,13,4,1,0,-0.0292,0,0,1,0,0,1,0,0,0,0,0,0,1,90
482.43,559.76,4,0.008,2,0,11,0,90.57,93.45,-2.88,1,1,-77.33,-13.81,1,0,1751.02,0,21,4,1,0,-1.0315,0,0,0,1,0,1,0,0,0,1,0,0,0,111
