timestamp,product_id,category,base_price,competitor_price,inventory,inventory_ratio,day_of_week,is_weekend,month,is_holiday,demand,historical_sales_7d,historical_sales_30d
2023-07-22 22:00:00,P0145,Electronics,3580.6,3124.46,176,0.352,5,1,7,0,93,96,387
2023-07-22 23:00:00,P0074,Furniture,3861.69,4031.87,26,0.052,5,1,7,0,117,120,473
2023-07-23 00:00:00,P0114,Books,3193.5,3598.49,308,0.616,6,1,7,0,84,82,335
2023-07-23 01:00:00,P0027,Electronics,1224.11,1154.75,304,0.608,6,1,7,0,100,101,418
2023-07-23 02:00:00,P0054,Books,4376.53,4645.15,210,0.42,6,1,7,0,82,73,311
2023-07-23 03:00:00,P0178,Electronics,3673.99,3757.99,357,0.714,6,1,7,0,83,92,319
2023-07-23 04:00:00,P0163,Groceries,3722.26,3073.9,256,0.512,6,1,7,1,87,79,340
2023-07-23 05:00:00,P0085,Furniture,4982.96,5225.63,473,0.946,6,1,7,0,69,77,258
2023-07-23 06:00:00,P0127,Groceries,4022.51,4527.58,429,0.858,6,1,7,0,78,78,311
2023-07-23 07:00:00,P0153,Furniture,4154.3,4972.61,317,0.634,6,1,7,1,78,81,289
2023-07-23 08:00:00,P0156,Books,4759.46,3864.0,204,0.408,6,1,7,0,72,67,278
2023-07-23 09:00:00,P0111,Electronics,798.11,849.21,354,0.708,6,1,7,0,120,110,443
2023-07-23 10:00:00,P0015,Clothing,2513.75,2427.83,65,0.13,6,1,7,0,121,121,439
2023-07-23 11:00:00,P0132,Clothing,2923.81,2350.5,149,0.298,6,1,7,0,134,125,520
2023-07-23 12:00:00,P0093,Furniture,1679.91,1756.76,166,0.332,6,1,7,0,117,114,479
2023-07-23 13:00:00,P0123,Furniture,4205.05,3569.97,219,0.438,6,1,7,0,94,92,350
2023-07-23 14:00:00,P0073,Groceries,3823.98,3638.24,299,0.598,6,1,7,1,88,82,387
2023-07-23 15:00:00,P0155,Clothing,3618.37,3272.99,257,0.514,6,1,7,0,96,90,367
2023-07-23 16:00:00,P0154,Groceries,4985.89,4709.0,202,0.404,6,1,7,0,77,88,279
2023-07-23 17:00:00,P0147,Books,1333.94,1330.04,239,0.478,6,1,7,0,110,113,398
2023-07-23 18:00:00,P0092,Clothing,3690.51,3482.67,314,0.628,6,1,7,0,85,93,351
2023-07-23 19:00:00,P0017,Books,2779.45,2838.08,228,0.456,6,1,7,0,118,102,488
2023-07-23 20:00:00,P0043,Electronics,1599.3,1432.11,473,0.946,6,1,7,0,119,101,514
2023-07-23 21:00:00,P0121,Groceries,844.91,890.66,155,0.31,6,1,7,0,112,113,411
2023-07-23 22:00:00,P0041,Furniture,4484.62,5119.22,217,0.434,6,1,7,0,86,94,335
2023-07-23 23:00:00,P0170,Clothing,2997.5,2666.66,464,0.928,6,1,7,0,86,89,371
2023-07-24 00:00:00,P0178,Groceries,4133.42,4146.44,194,0.388,0,0,7,0,89,92,377
2023-07-24 01:00:00,P0168,Furniture,2749.46,2912.99,269,0.538,0,0,7,0,75,67,284
2023-07-24 02:00:00,P0039,Electronics,1138.89,1168.33,15,0.03,0,0,7,0,121,138,522
2023-07-24 03:00:00,P0113,Clothing,1720.87,1628.39,240,0.48,0,0,7,0,96,97,398
2023-07-24 04:00:00,P0151,Books,1938.62,2048.89,251,0.502,0,0,7,0,76,67,290
2023-07-24 05:00:00,P0111,Electronics,4866.03,3947.8,50,0.1,0,0,7,0,86,84,313
2023-07-24 06:00:00,P0180,Furniture,77.88,73.83,355,0.71,0,0,7,0,87,76,348
2023-07-24 07:00:00,P0047,Clothing,4929.05,4993.35,27,0.054,0,0,7,0,65,63,271
2023-07-24 08:00:00,P0063,Clothing,4903.29,3963.06,475,0.95,0,0,7,0,54,57,206
2023-07-24 09:00:00,P0110,Electronics,4980.95,4996.19,52,0.104,0,0,7,0,80,76,299
2023-07-24 10:00:00,P0069,Clothing,2409.11,2557.76,307,0.614,0,0,7,0,82,77,300
2023-07-24 11:00:00,P0043,Furniture,4820.85,5320.69,115,0.23,0,0,7,0,63,63,269
2023-07-24 12:00:00,P0176,Electronics,2008.22,1697.65,408,0.816,0,0,7,0,92,92,335
2023-07-24 13:00:00,P0034,Books,180.16,215.51,440,0.88,0,0,7,0,90,89,368
2023-07-24 14:00:00,P0040,Electronics,1160.52,1209.8,8,0.016,0,0,7,0,114,115,480
2023-07-24 15:00:00,P0061,Electronics,4729.22,4470.43,10,0.02,0,0,7,0,77,67,325
2023-07-24 16:00:00,P0178,Books,118.14,106.28,484,0.968,0,0,7,0,102,101,421
2023-07-24 17:00:00,P0195,Furniture,2752.67,2832.93,106,0.212,0,0,7,0,73,84,301
2023-07-24 18:00:00,P0062,Groceries,424.23,489.0,300,0.6,0,0,7,0,116,125,462
2023-07-24 19:00:00,P0058,Groceries,1467.66,1479.73,340,0.68,0,0,7,1,108,101,425
2023-07-24 20:00:00,P0161,Books,486.06,517.45,257,0.514,0,0,7,0,115,121,427
2023-07-24 21:00:00,P0075,Furniture,4304.67,4059.64,181,0.362,0,0,7,0,80,76,322
2023-07-24 22:00:00,P0016,Clothing,2975.8,2842.67,417,0.834,0,0,7,0,77,70,282
2023-07-24 23:00:00,P0082,Books,4515.43,4129.23,169,0.338,0,0,7,0,85,92,338
2023-07-25 00:00:00,P0094,Groceries,3457.35,3741.73,460,0.92,1,0,7,0,63,58,264
2023-07-25 01:00:00,P0048,Furniture,4856.59,4583.04,324,0.648,1,0,7,0,51,56,202
2023-07-25 02:00:00,P0138,Electronics,2573.89,2255.47,138,0.276,1,0,7,0,102,98,409
2023-07-25 03:00:00,P0082,Furniture,3211.62,3043.85,284,0.568,1,0,7,0,67,72,286
2023-07-25 04:00:00,P0038,Furniture,2902.73,3313.56,110,0.22,1,0,7,0,99,92,408
2023-07-25 05:00:00,P0127,Groceries,2447.09,2680.3,91,0.182,1,0,7,0,80,84,296
2023-07-25 06:00:00,P0019,Groceries,4237.5,3957.22,219,0.438,1,0,7,0,78,71,315
2023-07-25 07:00:00,P0164,Clothing,3240.4,3767.69,4,0.008,1,0,7,0,82,70,319
2023-07-25 08:00:00,P0187,Clothing,4016.5,3333.43,19,0.038,1,0,7,0,84,92,316
2023-07-25 09:00:00,P0063,Books,3942.5,3232.46,100,0.2,1,0,7,0,91,101,375
2023-07-25 10:00:00,P0077,Electronics,995.67,847.3,294,0.588,1,0,7,0,91,101,356
2023-07-25 11:00:00,P0174,Clothing,3268.31,2766.89,457,0.914,1,0,7,0,88,76,371
2023-07-25 12:00:00,P0131,Groceries,1038.26,867.09,415,0.83,1,0,7,0,95,102,387
2023-07-25 13:00:00,P0102,Furniture,2937.44,3127.01,156,0.312,1,0,7,0,88,97,324
2023-07-25 14:00:00,P0065,Books,3403.3,3540.58,449,0.898,1,0,7,0,83,78,322
2023-07-25 15:00:00,P0120,Clothing,4986.31,5280.71,382,0.764,1,0,7,0,71,70,271
2023-07-25 16:00:00,P0091,Furniture,201.18,216.34,0,0.0,1,0,7,0,117,114,435
2023-07-25 17:00:00,P0008,Furniture,501.65,553.2,211,0.422,1,0,7,0,91,89,386
2023-07-25 18:00:00,P0179,Clothing,431.28,380.76,118,0.236,1,0,7,0,112,124,437
2023-07-25 19:00:00,P0073,Electronics,2021.89,2120.8,384,0.768,1,0,7,0,75,73,307
2023-07-25 20:00:00,P0134,Electronics,4116.86,4248.68,259,0.518,1,0,7,0,73,69,314
2023-07-25 21:00:00,P0107,Books,4228.08,4978.41,398,0.796,1,0,7,0,66,59,266
2023-07-25 22:00:00,P0089,Electronics,3698.05,3302.16,174,0.348,1,0,7,0,68,72,259
2023-07-25 23:00:00,P0039,Books,4489.55,3697.1,413,0.826,1,0,7,0,60,53,254
2023-07-26 00:00:00,P0113,Groceries,1648.16,1749.35,133,0.266,2,0,7,0,112,97,442
2023-07-26 01:00:00,P0188,Clothing,486.37,533.1,101,0.202,2,0,7,0,108,114,438
2023-07-26 02:00:00,P0028,Furniture,337.86,308.56,384,0.768,2,0,7,0,97,103,419
2023-07-26 03:00:00,P0097,Books,4268.06,4389.01,454,0.908,2,0,7,0,71,65,283
2023-07-26 04:00:00,P0182,Electronics,3665.66,3019.82,61,0.122,2,0,7,0,97,110,375
2023-07-26 05:00:00,P0037,Books,3508.15,4153.71,447,0.894,2,0,7,0,69,75,289
2023-07-26 06:00:00,P0137,Books,1731.4,1461.25,388,0.776,2,0,7,0,101,107,374
2023-07-26 07:00:00,P0082,Electronics,1930.53,1596.6,53,0.106,2,0,7,0,100,108,433
2023-07-26 08:00:00,P0056,Electronics,4792.66,3918.69,304,0.608,2,0,7,0,79,77,342
2023-07-26 09:00:00,P0187,Clothing,365.83,355.19,6,0.012,2,0,7,0,129,127,524
2023-07-26 10:00:00,P0085,Furniture,3879.97,3254.77,355,0.71,2,0,7,0,70,78,261
2023-07-26 11:00:00,P0002,Clothing,1582.68,1737.56,2,0.004,2,0,7,1,108,93,428
2023-07-26 12:00:00,P0189,Clothing,243.32,282.14,331,0.662,2,0,7,0,96,105,378
2023-07-26 13:00:00,P0058,Electronics,3725.72,3368.38,378,0.756,2,0,7,0,75,74,288
2023-07-26 14:00:00,P0107,Electronics,1688.01,1774.96,444,0.888,2,0,7,0,81,80,303
2023-07-26 15:00:00,P0123,Furniture,3624.63,2961.09,334,0.668,2,0,7,0,70,66,267
2023-07-26 16:00:00,P0188,Books,3552.89,3391.68,467,0.934,2,0,7,0,81,84,328
2023-07-26 17:00:00,P0168,Clothing,2697.2,2473.81,424,0.848,2,0,7,0,83,87,344
2023-07-26 18:00:00,P0164,Furniture,3898.0,3474.86,148,0.296,2,0,7,0,81,73,355
2023-07-26 19:00:00,P0114,Clothing,2926.14,3095.53,287,0.574,2,0,7,0,79,81,298
2023-07-26 20:00:00,P0107,Books,1468.85,1251.59,11,0.022,2,0,7,0,102,101,384
2023-07-26 21:00:00,P0037,Clothing,3683.87,4215.39,484,0.968,2,0,7,0,68,74,251
2023-07-26 22:00:00,P0079,Groceries,2966.24,3161.82,103,0.206,2,0,7,0,83,84,361
2023-07-26 23:00:00,P0092,Furniture,113.0,122.53,110,0.22,2,0,7,1,107,105,418
2023-07-27 00:00:00,P0018,Electronics,4513.14,5299.05,262,0.524,3,0,7,0,64,65,278
2023-07-27 01:00:00,P0098,Clothing,2750.94,3237.72,434,0.868,3,0,7,0,69,69,297
2023-07-27 02:00:00,P0063,Furniture,4349.7,4439.57,172,0.344,3,0,7,1,73,83,265
2023-07-27 03:00:00,P0150,Furniture,4419.55,4411.38,94,0.188,3,0,7,1,68,64,260
2023-07-27 04:00:00,P0139,Clothing,2252.58,2104.25,320,0.64,3,0,7,0,102,88,392
2023-07-27 05:00:00,P0186,Electronics,2562.92,2783.92,443,0.886,3,0,7,0,70,73,268
2023-07-27 06:00:00,P0185,Electronics,2107.98,2140.2,202,0.404,3,0,7,0,89,92,351
2023-07-27 07:00:00,P0004,Clothing,2274.71,2668.58,44,0.088,3,0,7,0,104,117,416
2023-07-27 08:00:00,P0135,Furniture,4480.98,4012.5,33,0.066,3,0,7,0,60,53,252
2023-07-27 09:00:00,P0061,Electronics,3951.31,3651.41,210,0.42,3,0,7,0,82,83,313
2023-07-27 10:00:00,P0107,Clothing,676.3,626.55,394,0.788,3,0,7,0,90,81,346
2023-07-27 11:00:00,P0054,Clothing,3071.02,3446.91,224,0.448,3,0,7,0,75,74,306
2023-07-27 12:00:00,P0088,Clothing,4979.74,4181.07,416,0.832,3,0,7,0,66,72,247
2023-07-27 13:00:00,P0068,Furniture,2997.98,2944.79,263,0.526,3,0,7,0,89,99,354
2023-07-27 14:00:00,P0129,Electronics,3940.06,3825.93,300,0.6,3,0,7,0,66,73,251
2023-07-27 15:00:00,P0055,Furniture,3856.85,3198.32,455,0.91,3,0,7,0,68,69,256
2023-07-27 16:00:00,P0003,Groceries,1784.07,1720.41,225,0.45,3,0,7,0,107,111,453
2023-07-27 17:00:00,P0166,Electronics,1890.65,1900.77,103,0.206,3,0,7,0,94,95,392
2023-07-27 18:00:00,P0121,Furniture,3634.18,3001.98,474,0.948,3,0,7,0,64,65,243
2023-07-27 19:00:00,P0129,Electronics,2524.92,2534.88,220,0.44,3,0,7,0,88,98,346
2023-07-27 20:00:00,P0102,Groceries,2874.33,3402.33,333,0.666,3,0,7,0,81,74,302
2023-07-27 21:00:00,P0038,Books,3578.88,4264.47,417,0.834,3,0,7,0,72,71,262
2023-07-27 22:00:00,P0085,Clothing,3899.0,3948.41,300,0.6,3,0,7,1,78,81,317
2023-07-27 23:00:00,P0157,Furniture,1394.01,1402.43,122,0.244,3,0,7,0,96,104,374
2023-07-28 00:00:00,P0133,Groceries,776.63,710.0,484,0.968,4,0,7,0,100,108,377
2023-07-28 01:00:00,P0092,Groceries,1494.38,1791.53,448,0.896,4,0,7,0,87,77,321
2023-07-28 02:00:00,P0021,Electronics,2562.31,2330.91,456,0.912,4,0,7,0,69,63,286
2023-07-28 03:00:00,P0199,Electronics,1743.6,1710.75,435,0.87,4,0,7,0,102,115,389
2023-07-28 04:00:00,P0195,Clothing,2863.4,2294.08,393,0.786,4,0,7,0,68,65,294
2023-07-28 05:00:00,P0109,Electronics,314.66,295.68,221,0.442,4,0,7,0,117,100,439
2023-07-28 06:00:00,P0047,Furniture,2573.26,2132.14,42,0.084,4,0,7,0,92,84,349
2023-07-28 07:00:00,P0084,Furniture,1871.53,2054.06,209,0.418,4,0,7,0,95,108,407
2023-07-28 08:00:00,P0083,Furniture,2696.6,2762.41,336,0.672,4,0,7,0,76,72,308
2023-07-28 09:00:00,P0035,Books,2141.54,2203.36,453,0.906,4,0,7,0,80,83,295
2023-07-28 10:00:00,P0196,Furniture,1456.92,1332.51,10,0.02,4,0,7,0,114,122,461
2023-07-28 11:00:00,P0069,Electronics,4525.33,5095.33,215,0.43,4,0,7,0,63,66,242
2023-07-28 12:00:00,P0129,Electronics,964.59,772.93,163,0.326,4,0,7,0,99,95,415
2023-07-28 13:00:00,P0196,Furniture,3422.76,3194.94,224,0.448,4,0,7,0,89,87,326
2023-07-28 14:00:00,P0140,Groceries,4626.99,4922.19,224,0.448,4,0,7,0,66,73,286
2023-07-28 15:00:00,P0188,Groceries,2716.42,3159.66,245,0.49,4,0,7,0,86,90,343
2023-07-28 16:00:00,P0027,Groceries,4388.22,3922.39,145,0.29,4,0,7,0,75,64,314
2023-07-28 17:00:00,P0056,Clothing,668.01,678.99,190,0.38,4,0,7,0,97,88,404
2023-07-28 18:00:00,P0023,Books,2494.25,2532.15,260,0.52,4,0,7,0,91,85,341
2023-07-28 19:00:00,P0153,Furniture,2312.28,2658.36,286,0.572,4,0,7,0,88,84,379
2023-07-28 20:00:00,P0021,Clothing,90.19,73.97,15,0.03,4,0,7,0,109,112,413
2023-07-28 21:00:00,P0061,Groceries,2244.12,2176.33,193,0.386,4,0,7,0,98,94,368
2023-07-28 22:00:00,P0063,Furniture,1876.7,1638.33,8,0.016,4,0,7,0,103,113,414
2023-07-28 23:00:00,P0122,Clothing,3365.5,2721.39,1,0.002,4,0,7,0,87,86,382
2023-07-29 00:00:00,P0052,Electronics,4694.73,4031.89,292,0.584,5,1,7,0,75,75,289
2023-07-29 01:00:00,P0088,Groceries,474.67,565.14,83,0.166,5,1,7,0,110,108,481
2023-07-29 02:00:00,P0153,Clothing,1671.01,1480.41,442,0.884,5,1,7,0,100,94,395
2023-07-29 03:00:00,P0055,Electronics,2248.12,2639.32,208,0.416,5,1,7,0,82,88,350
2023-07-29 04:00:00,P0046,Groceries,2303.17,2031.63,57,0.114,5,1,7,0,119,109,479
2023-07-29 05:00:00,P0032,Books,3885.31,4555.6,472,0.944,5,1,7,0,71,75,267
2023-07-29 06:00:00,P0055,Groceries,2244.81,2383.65,338,0.676,5,1,7,0,106,107,456
2023-07-29 07:00:00,P0096,Books,184.45,155.91,105,0.21,5,1,7,0,113,100,413
2023-07-29 08:00:00,P0133,Books,3565.02,3681.83,135,0.27,5,1,7,0,82,70,340
2023-07-29 09:00:00,P0036,Books,4429.91,4108.32,307,0.614,5,1,7,0,74,67,316
2023-07-29 10:00:00,P0110,Furniture,2593.83,2472.6,330,0.66,5,1,7,0,115,124,491
2023-07-29 11:00:00,P0177,Furniture,2926.49,2856.45,460,0.92,5,1,7,1,86,83,355
2023-07-29 12:00:00,P0106,Books,856.54,830.06,76,0.152,5,1,7,0,146,159,555
2023-07-29 13:00:00,P0058,Electronics,1142.2,1217.18,456,0.912,5,1,7,0,111,111,447
2023-07-29 14:00:00,P0039,Books,1214.09,1344.42,324,0.648,5,1,7,0,108,93,443
2023-07-29 15:00:00,P0080,Clothing,2182.17,2033.06,209,0.418,5,1,7,0,108,119,466
2023-07-29 16:00:00,P0097,Books,4644.32,5432.67,231,0.462,5,1,7,0,83,94,309
2023-07-29 17:00:00,P0113,Furniture,2632.83,3094.59,124,0.248,5,1,7,0,109,95,433
2023-07-29 18:00:00,P0061,Furniture,1000.88,816.99,179,0.358,5,1,7,0,135,123,522
2023-07-29 19:00:00,P0137,Clothing,1367.13,1101.86,461,0.922,5,1,7,0,105,112,414
2023-07-29 20:00:00,P0006,Clothing,1950.87,1892.4,289,0.578,5,1,7,0,112,129,420
2023-07-29 21:00:00,P0109,Groceries,3135.13,3248.8,213,0.426,5,1,7,1,115,128,434
2023-07-29 22:00:00,P0035,Electronics,2228.16,2030.21,431,0.862,5,1,7,0,82,72,346
2023-07-29 23:00:00,P0039,Electronics,1992.6,1800.84,96,0.192,5,1,7,0,111,115,442
2023-07-30 00:00:00,P0150,Electronics,2845.41,3048.38,407,0.814,6,1,7,0,100,105,401
2023-07-30 01:00:00,P0169,Furniture,1247.08,1297.81,248,0.496,6,1,7,0,98,102,423
2023-07-30 02:00:00,P0118,Electronics,440.57,381.91,220,0.44,6,1,7,0,111,113,421
2023-07-30 03:00:00,P0005,Groceries,170.85,197.13,12,0.024,6,1,7,0,123,115,475
2023-07-30 04:00:00,P0170,Groceries,1293.73,1386.87,305,0.61,6,1,7,0,115,121,442
2023-07-30 05:00:00,P0087,Electronics,503.38,475.71,90,0.18,6,1,7,1,135,144,557
2023-07-30 06:00:00,P0076,Clothing,1714.89,1840.85,192,0.384,6,1,7,0,102,104,413
2023-07-30 07:00:00,P0195,Groceries,3876.02,3275.47,198,0.396,6,1,7,0,93,93,370
2023-07-30 08:00:00,P0158,Clothing,3595.66,3550.0,259,0.518,6,1,7,0,84,77,347
2023-07-30 09:00:00,P0057,Furniture,3074.09,2667.06,63,0.126,6,1,7,0,115,117,459
2023-07-30 10:00:00,P0127,Groceries,4269.88,3486.67,329,0.658,6,1,7,0,85,76,361
2023-07-30 11:00:00,P0029,Clothing,1446.23,1352.7,231,0.462,6,1,7,0,121,105,475
2023-07-30 12:00:00,P0165,Electronics,4431.02,3811.98,226,0.452,6,1,7,0,95,103,410
2023-07-30 13:00:00,P0087,Furniture,2026.23,2134.45,166,0.332,6,1,7,0,117,123,432
2023-07-30 14:00:00,P0141,Books,2034.42,2176.07,250,0.5,6,1,7,0,100,104,368
2023-07-30 15:00:00,P0160,Books,2056.49,1767.51,446,0.892,6,1,7,0,99,112,408
2023-07-30 16:00:00,P0046,Electronics,535.57,433.73,185,0.37,6,1,7,0,108,104,422
2023-07-30 17:00:00,P0116,Furniture,4878.68,5450.09,248,0.496,6,1,7,0,69,67,274
2023-07-30 18:00:00,P0112,Furniture,735.61,589.09,271,0.542,6,1,7,0,125,122,520
2023-07-30 19:00:00,P0151,Furniture,1737.38,1628.91,474,0.948,6,1,7,0,117,116,441
2023-07-30 20:00:00,P0045,Furniture,1630.54,1627.01,339,0.678,6,1,7,0,118,118,429
2023-07-30 21:00:00,P0145,Books,419.66,473.15,445,0.89,6,1,7,0,117,127,462
2023-07-30 22:00:00,P0104,Clothing,803.69,912.53,137,0.274,6,1,7,0,105,96,453
2023-07-30 23:00:00,P0085,Furniture,272.05,296.53,108,0.216,6,1,7,0,132,129,523
2023-07-31 00:00:00,P0194,Clothing,1497.4,1345.98,317,0.634,0,0,7,0,85,85,345
2023-07-31 01:00:00,P0134,Furniture,4339.95,4722.19,416,0.832,0,0,7,0,70,63,264
2023-07-31 02:00:00,P0108,Groceries,1730.24,1554.82,454,0.908,0,0,7,0,76,81,302
2023-07-31 03:00:00,P0018,Groceries,662.27,586.67,425,0.85,0,0,7,1,99,86,394
2023-07-31 04:00:00,P0094,Groceries,3246.18,3307.37,43,0.086,0,0,7,0,83,85,314
2023-07-31 05:00:00,P0150,Furniture,4983.17,5339.67,429,0.858,0,0,7,0,62,56,231
2023-07-31 06:00:00,P0033,Clothing,1200.0,985.46,341,0.682,0,0,7,0,91,78,353
2023-07-31 07:00:00,P0158,Books,1433.88,1181.53,490,0.98,0,0,7,0,75,71,272
2023-07-31 08:00:00,P0126,Electronics,4860.64,5413.14,336,0.672,0,0,7,0,72,70,269
2023-07-31 09:00:00,P0160,Books,934.94,1069.38,200,0.4,0,0,7,0,101,111,423
2023-07-31 10:00:00,P0170,Furniture,2580.51,2688.31,377,0.754,0,0,7,0,80,78,330
2023-07-31 11:00:00,P0122,Groceries,1236.28,1201.08,103,0.206,0,0,7,0,103,116,397
2023-07-31 12:00:00,P0138,Groceries,4665.14,5309.52,457,0.914,0,0,7,0,60,66,242
2023-07-31 13:00:00,P0115,Clothing,4908.53,5357.79,483,0.966,0,0,7,0,57,52,243
2023-07-31 14:00:00,P0164,Furniture,4082.75,4212.74,478,0.956,0,0,7,0,78,70,333
2023-07-31 15:00:00,P0162,Books,1608.18,1492.23,414,0.828,0,0,7,0,91,84,375
2023-07-31 16:00:00,P0028,Furniture,2047.26,1799.95,388,0.776,0,0,7,0,84,80,311
2023-07-31 17:00:00,P0011,Furniture,1249.41,1208.77,119,0.238,0,0,7,0,87,89,325
2023-07-31 18:00:00,P0167,Groceries,4459.25,4079.01,401,0.802,0,0,7,0,63,56,242
2023-07-31 19:00:00,P0047,Books,4577.06,4282.77,389,0.778,0,0,7,0,60,61,248
2023-07-31 20:00:00,P0127,Electronics,2123.41,2136.69,361,0.722,0,0,7,0,84,86,320
2023-07-31 21:00:00,P0147,Groceries,3299.84,2863.07,433,0.866,0,0,7,0,87,91,346
2023-07-31 22:00:00,P0118,Books,869.49,975.98,382,0.764,0,0,7,0,111,113,473
2023-07-31 23:00:00,P0143,Clothing,2202.93,1890.58,27,0.054,0,0,7,0,95,104,410
2023-08-01 00:00:00,P0126,Groceries,3175.92,3151.77,106,0.212,1,0,8,0,80,83,342
2023-08-01 01:00:00,P0156,Clothing,1957.75,2150.37,279,0.558,1,0,8,0,97,109,358
2023-08-01 02:00:00,P0152,Groceries,1820.12,1809.21,452,0.904,1,0,8,0,97,103,420
2023-08-01 03:00:00,P0072,Furniture,54.95,51.9,27,0.054,1,0,8,0,115,113,477
2023-08-01 04:00:00,P0107,Books,4031.25,3990.76,185,0.37,1,0,8,0,92,84,377
2023-08-01 05:00:00,P0137,Clothing,4452.22,5073.16,194,0.388,1,0,8,0,68,58,258
2023-08-01 06:00:00,P0175,Groceries,4848.84,5800.05,145,0.29,1,0,8,0,67,59,291
2023-08-01 07:00:00,P0033,Clothing,3610.39,3799.78,259,0.518,1,0,8,0,77,70,278
2023-08-01 08:00:00,P0190,Groceries,2766.52,3091.25,359,0.718,1,0,8,0,79,72,290
2023-08-01 09:00:00,P0019,Groceries,1382.96,1114.38,176,0.352,1,0,8,1,89,95,331
2023-08-01 10:00:00,P0195,Electronics,4996.53,5756.73,127,0.254,1,0,8,0,74,71,307
2023-08-01 11:00:00,P0074,Electronics,2969.28,3508.56,383,0.766,1,0,8,0,78,74,320
2023-08-01 12:00:00,P0168,Electronics,3421.71,3524.59,105,0.21,1,0,8,0,102,88,444
2023-08-01 13:00:00,P0175,Clothing,3427.91,3775.92,415,0.83,1,0,8,0,81,82,314
2023-08-01 14:00:00,P0193,Furniture,4234.0,4255.58,351,0.702,1,0,8,0,72,74,279
2023-08-01 15:00:00,P0157,Groceries,97.88,89.51,382,0.764,1,0,8,0,124,138,513
2023-08-01 16:00:00,P0178,Books,1140.22,1300.88,210,0.42,1,0,8,0,109,109,408
2023-08-01 17:00:00,P0098,Electronics,3344.39,3473.93,348,0.696,1,0,8,0,83,71,330
2023-08-01 18:00:00,P0141,Clothing,4480.97,4623.26,480,0.96,1,0,8,1,60,52,217
2023-08-01 19:00:00,P0129,Clothing,3442.43,3661.55,321,0.642,1,0,8,0,76,71,310
2023-08-01 20:00:00,P0162,Clothing,2096.78,2395.36,313,0.626,1,0,8,0,98,87,414
2023-08-01 21:00:00,P0093,Books,1839.7,2010.36,10,0.02,1,0,8,0,110,119,414
2023-08-01 22:00:00,P0176,Books,3702.84,3274.98,366,0.732,1,0,8,1,70,62,269
2023-08-01 23:00:00,P0048,Electronics,3719.13,3669.77,480,0.96,1,0,8,0,87,78,322
2023-08-02 00:00:00,P0177,Books,3054.94,3641.85,488,0.976,2,0,8,0,74,78,303
2023-08-02 01:00:00,P0064,Electronics,1492.76,1525.34,359,0.718,2,0,8,0,104,96,421
2023-08-02 02:00:00,P0061,Books,4629.52,5441.07,320,0.64,2,0,8,0,69,79,294
2023-08-02 03:00:00,P0157,Books,2781.81,3130.5,383,0.766,2,0,8,0,85,94,372
2023-08-02 04:00:00,P0039,Books,3962.94,4226.12,489,0.978,2,0,8,0,66,71,290
2023-08-02 05:00:00,P0128,Electronics,1110.83,1043.9,16,0.032,2,0,8,0,111,106,409
2023-08-02 06:00:00,P0088,Groceries,1753.0,1615.79,369,0.738,2,0,8,0,76,66,307
2023-08-02 07:00:00,P0026,Electronics,4379.17,4630.4,335,0.67,2,0,8,0,77,73,326
2023-08-02 08:00:00,P0017,Groceries,298.03,289.99,65,0.13,2,0,8,0,123,118,508
2023-08-02 09:00:00,P0071,Clothing,2585.96,2894.99,373,0.746,2,0,8,0,99,88,427
2023-08-02 10:00:00,P0013,Clothing,2434.44,2688.07,112,0.224,2,0,8,0,94,83,372
2023-08-02 11:00:00,P0069,Electronics,3768.59,3485.39,131,0.262,2,0,8,0,72,76,284
2023-08-02 12:00:00,P0026,Groceries,1445.37,1562.58,415,0.83,2,0,8,0,105,97,380
2023-08-02 13:00:00,P0049,Groceries,1134.38,1131.91,70,0.14,2,0,8,0,104,110,376
2023-08-02 14:00:00,P0195,Groceries,4634.36,4306.79,412,0.824,2,0,8,0,42,43,174
2023-08-02 15:00:00,P0007,Clothing,2879.96,2779.7,60,0.12,2,0,8,0,95,106,378
2023-08-02 16:00:00,P0058,Electronics,568.21,658.07,443,0.886,2,0,8,0,107,117,442
2023-08-02 17:00:00,P0049,Furniture,1005.53,949.03,456,0.912,2,0,8,0,105,94,398
2023-08-02 18:00:00,P0103,Groceries,4994.19,4569.48,313,0.626,2,0,8,0,59,61,253
2023-08-02 19:00:00,P0053,Groceries,1018.26,957.9,482,0.964,2,0,8,0,97,101,419
2023-08-02 20:00:00,P0193,Furniture,3071.85,2721.19,243,0.486,2,0,8,0,88,98,363
2023-08-02 21:00:00,P0062,Electronics,2129.63,2167.65,308,0.616,2,0,8,0,95,99,363
2023-08-02 22:00:00,P0017,Groceries,4433.72,3808.45,4,0.008,2,0,8,0,73,65,275
2023-08-02 23:00:00,P0171,Electronics,3788.08,4269.08,369,0.738,2,0,8,0,76,70,312
2023-08-03 00:00:00,P0025,Groceries,3004.91,2675.07,316,0.632,3,0,8,1,91,95,396
2023-08-03 01:00:00,P0131,Books,103.16,107.21,20,0.04,3,0,8,0,96,108,390
2023-08-03 02:00:00,P0029,Groceries,4404.99,3744.29,185,0.37,3,0,8,0,73,82,312
2023-08-03 03:00:00,P0117,Books,2251.1,2681.92,208,0.416,3,0,8,0,101,97,409
2023-08-03 04:00:00,P0160,Electronics,4661.31,4576.61,230,0.46,3,0,8,0,81,89,335
